Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Gujarthi,
55,House Hold Information,423,Primary occupation of the family,S,2,943,"Agriculture, dairy, fishery and other allied work",2,"Agriculture, dairy, fishery and other allied work - कृषि, डेयरी, मछली-पालन एवं अन्य संबंधित कामकाज ","Agriculture, dairy, fishery and other allied work - કૃષિ, ડેરી, માછીમારી અને તેને લાગતાં અન્ય સંબંધિત કામ ",
55,House Hold Information,423,Primary occupation of the family,S,2,944,Self employed or business or  vending or trading,2,Self employed or business or vending or trading - स्वरोज़गार/व्यापार/विक्रेता/ट्रेडिंग,Self employed or business or  vending or trading - સ્વ રોજગારી/ વ્યવસાય / વેયાળ કરનાર / ટ્રેડીંગ,
55,House Hold Information,423,Primary occupation of the family,S,2,945,Salaried  (Govt/Pvt),2,Salaried (Govt/Pvt) - वेतनभोगी (शासकीय/निजी),Salaried  (Govt/Pvt) - નોકરિયાત (સરકારી / ખાનગી),
55,House Hold Information,423,Primary occupation of the family,S,2,946,Artisan,2,Artisan - कारीगरी,Artisan - કારીગર,
55,House Hold Information,423,Primary occupation of the family,S,2,947,Domestic work,2,Domestic work - घरेलू काम,Domestic Work - ઘરેલું કામ,
55,House Hold Information,423,Primary occupation of the family,S,2,948,Salt Pan Working,2,Salt Pan Working - सॉल्ट पैन पर काम,Salt Pan Working  - અગરિયા,
55,House Hold Information,423,Primary occupation of the family,S,2,949,Non Timber Forest Produce,2,Non Timber Forest Produce  - गैर-इमारती लकड़ी वनोपज,Non Timber Forest Produce - બિન ઇમારતી લાકડું વન પેદાશ,
55,House Hold Information,423,Primary occupation of the family,S,2,950,Rag Picking,2,Rag Picking - कचरा बीनना,Rag Picking - કચરો વીણવો,
55,House Hold Information,423,Primary occupation of the family,S,2,951,Others,2,Others - अन्य,Others - અન્ય,
55,House Hold Information,424,Enter other type of occupation,T,2,952,NULL,2,,,
55,House Hold Information,425,If Landless,R,2,953,No,2,No - नहीं,No - ના,
55,House Hold Information,425,If Landless,R,2,954,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,426,Primary source of energy for cooking,S,2,955,"Firewood and chips, dung cake, kerosene, charcoal, coke or coal, gobar gas OR Others",2,"Firewood and chips, dung cake, kerosene, charcoal, coke or coal, gobar gas OR Others - जलाऊ लकड़ी और छीलन, गोबर के कंडे, केरोसीन, चारकोल, पत्थर का कोयला या कोयला, गोबर गैस, या अन्य","Firewood and chips, dung cake, kerosene, charcoal, coke or coal, gobar gas OR Others - બળતણના લાકડા અને તેનું ભુસુ, છાણ, કેરોસીન, કોલસા, ગોબર ગેસ, અથવા અન્ય ",
55,House Hold Information,426,Primary source of energy for cooking,S,2,956,LPG or electricity,2,LPG or electricity - एल पी जी या बिजली,LPG or electricity - એલપીજી કે વીજળી,
55,House Hold Information,426,Primary source of energy for cooking,S,2,957,No cooking arrangement,2,No cooking arrangement - पकाने की कोई व्यवस्था नहीं,No cooking arrangement - રાંધવાની કોઈ વ્યવસ્થા નથી,
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,S,2,958,No,2,No - नहीं,No - ના,
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,S,2,959,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,S,2,960,"No, neither",2," No, neither - नहीं, कोई भी नहीं ","No, neither - ના, નહિ  ",
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,S,2,961,"Yes, only one",2,"Yes, only one - हाँ, केवल एक ","Yes, only one - હા, એકજ ",
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,S,2,962,"Yes , both",2,"Yes, both - हाँ, दोनों","Yes , both - હા, બંને ",
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,S,2,963,"No, neither",2,"No, neither - नहीं, कोई भी नहीं ","No, neither - ના, બંને નહિ  ",
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,S,2,964,"Yes, only a mobile",2,"Yes, only a mobile - हाँ, केवल मोबाईल ","Yes, only a mobile - હા, મોબાઈલ",
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,S,2,965,"Yes, a landline regardless of moblie",2,"Yes, a landline regardless of moblie - हाँ, लैंडलाईन टेलीफ़ोन है, मोबाईल फोन हो या न हो","Yes, a landline regardless of moblie - હા, લેન્ડલાઈન મોબાઈલ અનુલક્ષીને ",
55,House Hold Information,430,Is there a sewing machine?,R,2,966,No,2,No - नहीं,No - ના,
55,House Hold Information,430,Is there a sewing machine?,R,2,967,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,431,Is there an almeerah  or dressing table?,R,2,968,No,2,No - नहीं,No - ના,
55,House Hold Information,431,Is there an almeerah  or dressing table?,R,2,969,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",S,2,970,None,2,None - कोई भी नहीं,None - કઈ નહિ,
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",S,2,971,"Yes, bicycle only, no motorcycle or scooter, or car",2,"Yes, bicycle only, no motorcycle or scooter, or car - हाँ, केवल साईकल, मोटरसाईकल/स्कूटर या कार नहीं ","Yes, bicycle only, no motorcycle or scooter, or car - હા, માત્ર સાયકલ,કોઈ મોટોરસીકલ/ સ્કૂટર , અથવા કાર નથી ",
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",S,2,972,"Motorcycle or scooter, but no car (regardless of bicycle)",2,"Motorcycle or scooter, but no car (regardless of bicycle) - मोटरसाईकल/स्कूटर, परंतु कार नहीं (चाहे साईकल हो या न हो) ","Motorcycle or scooter, but no car (regardless of bicycle) - મોટોરસીકલ/ સ્કૂટર પણ કાર નથી (સાયકલ અનુલક્ષિને)",
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",S,2,973,Motor car or jeep (regardless of others),2,Motor car or jeep (regardless of others) - कार/जीप  (चाहे अन्य हों या न हों),Motor car or jeep (regardless of others) - મોટર કાર/ જીપ (અન્ય અનુલક્ષીને),
55,House Hold Information,433,Whether the HH is headed by a single parent,S,2,974,No,2,No - नहीं,No - ના,
55,House Hold Information,433,Whether the HH is headed by a single parent,S,2,975,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,433,Whether the HH is headed by a single parent,S,2,976,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,434,Whether the HH is headed by grand parents,S,2,977,No,2,No - नहीं,No - ના,
55,House Hold Information,434,Whether the HH is headed by grand parents,S,2,978,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,434,Whether the HH is headed by grand parents,S,2,979,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,435,Whether headed by children (18 years and below),S,2,980,No,2,No - नहीं,No - ના,
55,House Hold Information,435,Whether headed by children (18 years and below),S,2,981,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,435,Whether headed by children (18 years and below),S,2,982,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,S,2,983,No,2,No - नहीं,No - ના,
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,S,2,984,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,S,2,985,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/seriously ill,S,2,986,No,2,No - नहीं,No - ના,
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/seriously ill,S,2,987,Yes,2,Yes - हाँ,Yes - હા,
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/seriously ill,S,2,988,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
