Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,Choice Id,Choice Text,Choice Active Status,Kannada,Hindi,Tamil,Telugu,Bangla,Odiya,Assamese - Ahomia,
37,Child Annual Information,157,Highest class passed - Father,S,2,471,Post Graduate,2,Post Graduate - ಸ್ನಾತಕೋತ್ತರ,Post Graduate - स्नातकोत्तर,Post Graduate - முதுகலை ,Post Graduate -   స్నాతక పట్టభద్రుడు (ఎం.ఏ/ ఎం.ఎస్‌.సీ./ ఎం.కాం.... మొదలగు) ,Post Graduate - পোস্ট গ্র্যাজুয়েট,Post Graduate - ଟେକ୍ନିକାଲ/ ପ୍ରଫେସନାଲ ଶିକ୍ଷା,Post Graduate - স্নাতকোত্তৰ,
37,Child Annual Information,157,Highest class passed - Father,S,2,472,Technical education,2,Technical education - ತಾಂತ್ರಿಕ/ವೃತ್ತಿಪರ ಶಿಕ್ಷಣ,Technical education - तकनीकी/व्यावसायिक शिक्षा ,Technical education - ,Technical education -  సాంకేతిక విద్య / వృత్తి విద్య,Technical education - কারিগরি শিক্ষা,Technical education - ପୋଷ୍ଟ ଗ୍ରାଜୁଏଟ୍,Technical education - কাৰিকৰী/ব্যবহাৰিক শিক্ষা,
37,Child Annual Information,158,Occupation of the father,S,2,473,Casual Labour,2,Casual Labour - ಅನೌಪಚಾರಿಕ ಕಾರ್ಮಿಕ ಮತ್ತು ಇತರ ಕಾರ್ಮಿಕ ಕೆಲಸ,Casual Labour - आकस्मिक मज़दूरी एवं अन्य मज़दूरी कार्य ,Casual Labour - மற்ற தினக்கூலி தொழிலாளி ,Casual Labour -   అవ్యవస్త్రీకృత కార్మికుడు,Casual Labour - নৈমিত্তিক শ্রম,Casual Labour - ଅନୌପଚାରିକ ଶ୍ରମିକ ଏବଂ ଅନ୍ୟାନ୍ୟ ଶ୍ରମିକ କାମ,Casual Labour - ঋতুকালিন শ্ৰ্মিক ,
37,Child Annual Information,158,Occupation of the father,S,2,474,"Agriculture,dairy,fishery and other allied work",2,"Agriculture,dairy,fishery and other allied work - ಕೃಷಿ, ಹೈನು, ಮೀನುಗಾರಿಕೆ ಮತ್ತು ಇತರ ಸಂಬಂಧಿತ ಕೆಲ","Agriculture,dairy,fishery and other allied work -  कृषि, डेयरी, मछली-पालन एवं अन्य संबंधित कामकाज ","Agriculture,dairy,fishery and other allied work - விவசாயம்/பால்பண்ணை/மீன்பிடித்தல், அதையொத்த பிற பணிகள் ","Agriculture,dairy,fishery and other allied work -  వ్యవసాయము, పాల ఉత్పత్తి, చేపల పెంపకము మరియ తదితర రంగాలు","Agriculture,dairy,fishery and other allied work - কৃষি / দুগ্ধ / মৎস্য এবং অন্যান্য সংশ্লিষ্ট কাজ","Agriculture,dairy,fishery and other allied work - କୃଷି, ଦୁଗ୍ଧ ଉତ୍ପାଦନ, ମାଛ ଧରା ଏବଂ ଅନ୍ୟାନ୍ୟ ଆନୁଷଙ୍ଗିକ କାର୍ଯ୍ୟ","Agriculture,dairy,fishery and other allied work - খেতি/গো পালন/ মৎস্য পালন/ এনে ধৰণৰ কাম ",
37,Child Annual Information,158,Occupation of the father,S,2,475,Self Employed/business/vending/trading,2,Self Employed/business/vending/trading -  ಸ್ವ ದ್ಯೋಗ/ವ್ಯಾಪಾರ/ಮಾರಾಟ/ವಹಿವಾಟು,Self Employed/business/vending/trading -  स्वरोज़गार/व्यापार/विक्रेता/ट्रेडिंग ,Self Employed/business/vending/trading - சுயதொழில்/வியாபாரம்/விற்பனை/வர்த்தகம் ,Self Employed/business/vending/trading -  స్వయం ఉపాధి / వ్యాపారము / వాణిజ్యము ,,Self Employed/business/vending/trading - ସ୍ୱ-ରୋଜଗାରକ୍ଷମ/ ବ୍ୟବସାୟ/ ଭେଣ୍ଡିଂ/ କାରବାର,Self Employed/business/vending/trading - দৰ্মহা ভোগী ,
37,Child Annual Information,158,Occupation of the father,S,2,476,Salaried,2,Salaried - ವೇತನ ಪಡೆಯುವವ (ಸರ್ಕಾರಿ/ಖಾಸಗಿ),Salaried - वेतनभोगी ,Salaried - மாத சம்பளம் (அரசு/தனியார்துறை),Salaried -  ఉద్యోగి (ప్రభుత్వ లేదా ప్రయివేటు),Salaried - বৈতনিক,Salaried - ଦରମାପ୍ରାପ୍ତ ,Salaried - দৰ্মহা ভোগী ,
37,Child Annual Information,158,Occupation of the father,S,2,477,Artisan,2,Artisan -  ಕುಶಲಕರ್ಮಿ ,Artisan - कारीगरी ,Artisan - கைவினைஞர்,Artisan -   వృత్తి విద్యలు,Artisan - শিল্পী,Artisan - କାରିଗର,Artisan - শিল্পী,
37,Child Annual Information,158,Occupation of the father,S,2,478,Domestic Work,2,Domestic Work - ಮನೆಗೆಲಸ,Domestic Work - घरेलू कार्य ,Domestic Work - வீட்டு வேலை ,Domestic Work -   ఇంటి పనులు,Domestic Work - গৃহস্থলী কর্ম,Domestic Work - ଘରୋଇ କାମ,Domestic Work - ঘৰুৱা কাম,
37,Child Annual Information,158,Occupation of the father,S,2,479,Others,2,Others - ಇತರೆ,Others - अन्य,Others - பிற,Others - ఇతరులు,Others - অন্যরা,Others - ଅନ୍ୟାନ୍ୟ,Others - অন্যান্য,
37,Child Annual Information,161,Highest class passed - Mother,S,2,480,Illiterate,2,Illiterate - ಅನಕ್ಷರಸ್ಥರು ,Illiterate - निरक्षर,Illiterate -  படிக்காதவர்,Illiterate - నిరక్షరాస్యుడు,Illiterate - অশিক্ষিত,Illiterate - ଅଶିକ୍ଷିତ,Illiterate - অশিক্ষিত,
37,Child Annual Information,161,Highest class passed - Mother,S,2,481,Class 1,2,Class 1 - ತರಗತಿ 1,Class 1 - कक्षा 1,Class 1 - வகுப்பு 1,Class 1 - 1వ తరగతి     ,Class 1 - ক্লাস 1,Class 1 - ପ୍ରଥମ ଶ୍ରେଣୀ,Class 1 - শ্রেণী ১,
37,Child Annual Information,161,Highest class passed - Mother,S,2,482,Class 2,2,Class 2 - ತರಗತಿ 2,Class 2 - कक्षा 2,Class 2 - வகுப்பு 2,Class 2 -  2వ తరగతి     ,Class 2 - ক্লাস 2,Class 2 - ଦ୍ୱିତୀୟ ଶ୍ରେଣୀ,Class 2 - শ্রেণী ২,
37,Child Annual Information,161,Highest class passed - Mother,S,2,483,Class 3,2,Class 3 - ತರಗತಿ 3,Class 3 - कक्षा 3,Class 3 - வகுப்பு 3,Class 3 -  3వ తరగతి     ,Class 3 - ক্লাস 3,Class 3 - ତୃତୀୟ ଶ୍ରେଣୀ,Class 3 - শ্রেণী ৩,
37,Child Annual Information,161,Highest class passed - Mother,S,2,484,Class 4,2,Class 4 - ತರಗತಿ 4,Class 4 - कक्षा 4,Class 4 - வகுப்பு 4,Class 4 -  4వ తరగతి     ,Class 4 - ক্লাস 4,Class 4 - ଚତୁର୍ଥ ଶ୍ରେଣୀ,Class 4 - শ্রেণী ৪,
37,Child Annual Information,161,Highest class passed - Mother,S,2,485,Class 5,2,Class 5 - ತರಗತಿ 5,Class 5 - कक्षा 5,Class 5 - வகுப்பு 5,Class 5 -  5వ తరగతి     ,Class 5 - ক্লাস 5,Class 5 - ପଂଚମ ଶ୍ରେଣୀ,Class 5 - শ্রেণী ৫,
37,Child Annual Information,161,Highest class passed - Mother,S,2,486,Class 6,2,Class 6 - ತರಗತಿ 6,Class 6 - कक्षा 6,Class 6 - வகுப்பு 6,Class 6 -  6వ తరగతి     ,Class 6 - ক্লাস 6,Class 6 - ଷଷ୍ଠ ଶ୍ରେଣୀ,Class 6 - শ্রেণী ৬,
37,Child Annual Information,161,Highest class passed - Mother,S,2,487,Class 7,2,Class 7 - ತರಗತಿ 7,Class 7 - कक्षा 7,Class 7 - வகுப்பு 7,Class 7 -   7వ తరగతి     ,Class 7 - ক্লাস 7,Class 7 - ସପ୍ତମ ଶ୍ରେଣୀ,Class 7 - শ্রেণী ৭,
37,Child Annual Information,161,Highest class passed - Mother,S,2,488,Class 8,2,Class 8 - ತರಗತಿ 8,Class 8 - कक्षा 8,Class 8 - வகுப்பு 8,Class 8 -  8వ తరగతి     ,Class 8 - ক্লাস 8,Class 8 - ଅଷ୍ଟମ ଶ୍ରେଣୀ,Class 8 - শ্রেণী ৮,
37,Child Annual Information,161,Highest class passed - Mother,S,2,489,Class 9,2,Class 9 - ತರಗತಿ 9,Class 9 - कक्षा 9,Class 9 - வகுப்பு 9,Class 9 -  9వ తరగతి     ,Class 9 - ক্লাস 9,Class 9 - ନବମ ଶ୍ରେଣୀ,Class 9 - শ্রেণী ৯,
37,Child Annual Information,161,Highest class passed - Mother,S,2,490,Class 10,2,Class 10 - ತರಗತಿ 10,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10 -  10వ తరగతి     ,Class 10 - ক্লাস 10,Class 10 - ଦଶମ ଶ୍ରେଣୀ,Class 10 - শ্রেণী ১০,
37,Child Annual Information,161,Highest class passed - Mother,S,2,491,Class 11,2,Class 11 - ತರಗತಿ 11,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,Class 11 -  11వ తరగతి (ఇంటర్‌ మీడియట్‌ - మొదటి సంవత్సరము) ,Class 11 - ক্লাস 11,Class 11 - ଏକାଦଶ ଶ୍ରେଣୀ,Class 11 - শ্রেণী ১,
37,Child Annual Information,161,Highest class passed - Mother,S,2,492,Class 12,2,Class 12 - ತರಗತಿ 12,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,Class 12 -    12వ తరగతి (ఇంటర్‌ మీడియట్‌ - ద్వితీయ సంవత్సరము) ,Class 12 - ক্লাস 12,Class 12 - ଦ୍ୱାଦଶ ଶ୍ରେଣୀ,Class 12 - শ্রেণী ১২,
37,Child Annual Information,161,Highest class passed - Mother,S,2,493,Graduate,2,Graduate - ಪದವಿ,Graduate - स्नातक ,Graduate - இளங்கலை ,Graduate -  డిగ్రీ / పట్టభద్రుడు (బిఎ/బిఎస్‌సి/బికాం .... మొదలగు),Graduate - গ্র্যাজুয়েট,Graduate - ଗ୍ରାଜୁଏଟ୍,Graduate - স্নাতক,
37,Child Annual Information,161,Highest class passed - Mother,S,2,494,Post Graduate,2,Post Graduate - ಸ್ನಾತಕೋತ್ತರ,Post Graduate - स्नातकोत्तर,Post Graduate - முதுகலை ,Post Graduate -   స్నాతక పట్టభద్రుడు (ఎం.ఏ/ ఎం.ఎస్‌.సీ./ ఎం.కాం.... మొదలగు) ,Post Graduate - পোস্ট গ্র্যাজুয়েট,Post Graduate - ଟେକ୍ନିକାଲ/ ପ୍ରଫେସନାଲ ଶିକ୍ଷା,Post Graduate - স্নাতকোত্তৰ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,495,Technical Education,2,Technical Education - ತಾಂತ್ರಿಕ ಶಿಕ್ಷಣ,Technical Education - तकनीकी/व्यावसायिक शिक्षा ,Technical Education - தொழில்நுட்பக்கல்வி ,Technical Education - సాంకేతిక విద్య / వృత్తి విద్య,Technical Education - কারিগরি শিক্ষা,Technical Education - ପୋଷ୍ଟ ଗ୍ରାଜୁଏଟ୍,Technical Education - কাৰিকৰী/ব্যবহাৰিক শিক্ষা,
37,Child Annual Information,162,Occupation of the Mother,S,2,496,"Agriculture,dairy,fishery and other allied work",2,"Agriculture,dairy,fishery and other allied work - ಕೃಷಿ, ಹೈನು, ಮೀನುಗಾರಿಕೆ ಮತ್ತು ಇತರ ಸಂಬಂಧಿತ ಕೆಲ","Agriculture,dairy,fishery and other allied work - कृषि, डेयरी, मछली-पालन एवं अन्य संबंधित कामकाज ","Agriculture,dairy,fishery and other allied work - விவசாயம்/பால்பண்ணை/மீன்பிடித்தல், அதையொத்த பிற பணிகள் ","Agriculture,dairy,fishery and other allied work -   వ్యవసాయము, పాల ఉత్పత్తి, చేపల పెంపకము మరియ తదితర రంగాలు","Agriculture,dairy,fishery and other allied work - কৃষি / দুগ্ধ / মৎস্য এবং অন্যান্য সংশ্লিষ্ট কাজ","Agriculture,dairy,fishery and other allied work - କୃଷି, ଦୁଗ୍ଧ ଉତ୍ପାଦନ, ମାଛ ଧରା ଏବଂ ଅନ୍ୟାନ୍ୟ ଆନୁଷଙ୍ଗିକ କାର୍ଯ୍ୟ","Agriculture,dairy,fishery and other allied work - খেতি/গো পালন/ মৎস্য পালন/ এনে ধৰণৰ কাম ",
37,Child Annual Information,162,Occupation of the Mother,S,2,497,Self employed/business/vending/trading,2,Self employed/business/vending/trading - ಸ್ವ ದ್ಯೋಗ/ವ್ಯಾಪಾರ/ಮಾರಾಟ/ವಹಿವಾಟು,Self employed/business/vending/trading -  स्वरोज़गार/व्यापार/विक्रेता/ट्रेडिंग ,Self employed/business/vending/trading - சுயதொழில்/வியாபாரம்/விற்பனை/வர்த்தகம் ,Self employed/business/vending/trading -  స్వయం ఉపాధి / వ్యాపారము / వాణిజ్యము ,,Self employed/business/vending/trading - ସ୍ୱ-ରୋଜଗାରକ୍ଷମ/ ବ୍ୟବସାୟ/ ଭେଣ୍ଡିଂ/ କାରବାର,Self employed/business/vending/trading - দৰ্মহা ভোগী ,
37,Child Annual Information,162,Occupation of the Mother,S,2,498,Salaried (Government/ Private),2,Salaried (Government/ Private) - ವೇತನ ಪಡೆಯುವವ (ಸರ್ಕಾರಿ/ಖಾಸಗಿ),Salaried (Government/ Private) - वेतनभोगी ,Salaried (Government/ Private) - மாத சம்பளம் (அரசு/தனியார்துறை),Salaried (Government/ Private) -  ఉద్యోగి (ప్రభుత్వ లేదా ప్రయివేటు),Salaried (Government/ Private) - বৈতনিক,Salaried (Government/ Private) - ଦରମାପ୍ରାପ୍ତ ,Salaried (Government/ Private) - দৰ্মহা ভোগী ,
