Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Tamil,Bangla,Odiya, Ahomia
54,Village Information,363,Barriers for accessing secondary school,S,2,763,Classes in open,2,Classes in open - खुले में पढ़ाई,Classes in open - திறந்த வெளியில் வகுப்பு நடக்கிறது,Classes in open - খোলা ক্লাস,Classes in open - ଖୋଲାରେ ପାଠ ପଢା ହୁଏ,Classes in open - মুকলিত ক্লাচ হয়
54,Village Information,363,Barriers for accessing secondary school,S,2,764,Across the Railway track,2,across the Railway track - रेल पटरी पार,across the Railway track - ரயில் தண்டவாளத்திற்கு அப்பால்,Across the Railway track - রেলওয়ে ট্র্যাক জুড়ে,Across the Railway track - ରେଳ ଧାରଣା ଅତିକ୍ରମ କରିବାକୁ ପଡ଼େ,Across the Railway track - ৰেল লাইনৰ সিপাৰত
54,Village Information,363,Barriers for accessing secondary school,S,2,765,Near Bar and Restaurant,2,Near Bar and Restaurant - बार-रेस्त्राँ के पास,Near Bar and Restaurant - மதுக்கடை/உணவகத்திற்கு அருகில்,Near Bar and Restaurant - বার এবং রেস্টুরেন্ট কাছাকাছি,Near Bar and Restaurant - ବାର କିମ୍ବା ରେଷ୍ଟୁରା ନିକଟରେ,Near Bar and Restaurant - বাৰ/ৰেষ্টুৰেণ্টৰ ওচৰত
54,Village Information,363,Barriers for accessing secondary school,S,2,766,Near Religious Structure,2,Near Religious Structure - धार्मिक ढांचे के पास,Near Religious Structure - மதம் சார்ந்த கட்டிடங்களின் அருகில்,Near Religious Structure - ধর্মীয় গঠন কাছাকাছি,Near Religious Structure - ଧାର୍ମିକ ଭବନ ନିକଟରେ,Near Religious Structure - ধৰ্মিয় অনুস্থানৰ ওচৰত
54,Village Information,363,Barriers for accessing secondary school,S,2,767,Others,2,Others - अन्य,Others - பிற,Others - অন্যরা,Others - ଅନ୍ୟାନ୍ୟ,Others - বেলেগ কিবা
54,Village Information,364,if other,T,2,768,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
54,Village Information,365,Higher Secondary school available,R,2,769,"No, not in the village or Hamlet",2,"No, not in the village or Hamlet - नहीं, गांव/बसाहट में नहीं है","No, not in the village or Hamlet - இல்லை, கிராமத்தில்/குக்கிராமத்தில் இல்லை ","No, not in the village or Hamlet - না, না গ্রামে বা হ্যামলেট","No, not in the village or Hamlet - ନାହିଁ, ଗ୍ରାମ/ ହାମଲେଟ୍ରେ ନୁହେଁ","No, not in the village or Hamlet - নাই, একেটা চুবুৰী বা গাওঁত"
54,Village Information,365,Higher Secondary school available,R,2,770,"Yes, in the village or Hamlet",2,"Yes, in the village / hamlet Primary school - हाँ, गांव/बसाहट में है","Yes, in the village / hamlet Primary school - ஆம், கிராமத்தில்/குக்கிராமத்தில் ","Yes, in the village or Hamlet - হ্যাঁ, গ্রামে বা হ্যামলেট","Yes, in the village or Hamlet - ହଁ, ଗ୍ରାମ/ ହାମଲେଟ୍ରେ","Yes, in the village or Hamlet - আছে, একেটা চুবুৰী বা গাওঁত"
54,Village Information,366,Higher Secondary school Name,T,2,771,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
54,Village Information,367,Lowest class in higher secondary school,S,2,772,class 11,2,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,class 11 - ক্লাস 11,class 11 - ଏକାଦଶ ଶ୍ରେଣୀ,class 11 - শ্ৰেণী- ১১
54,Village Information,367,Lowest class in higher secondary school,S,2,773,class 12,2,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,class 12 - ক্লাস 12,class 12 - ଦ୍ୱାଦଶ ଶ୍ରେଣୀ,class 12 - শ্ৰেণী- ১২
54,Village Information,368,Highest class in higher secondary school,S,2,774,class 11,2,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,class 11 - ক্লাস 11,class 11 - ଏକାଦଶ ଶ୍ରେଣୀ,class 11 - শ্ৰেণী- ১১
54,Village Information,368,Highest class in higher secondary school,S,2,775,class 12,2,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,class 12 - ক্লাস 12,class 12 - ଦ୍ୱାଦଶ ଶ୍ରେଣୀ,class 12 - শ্ৰেণী- ১২
54,Village Information,369,Category of higher secondary school,S,2,776,Government / Local bodies,2,Government/ Local Bodies - शासन: केन्द्रीय और राज्य सरकारों तथा संगठनों द्वारा स्थापित,Government/ Local Bodies - அரசுப்பள்ளி/உள்ளாட்சி அமைப்புகள்,Government / Local bodies - அரசுப்பள்ளி/உள்ளாட்சி அமைப்புகள்,Government / Local bodies - সরকার / স্থানীয় সংস্থা,Government / Local bodies - ସରକାରୀ
54,Village Information,369,Category of higher secondary school,S,2,777,Private Aided,2,Private Aided - निजी (शासन से सहायता-प्राप्त),Private Aided - தனியார் உதவி,Private Aided - বেসরকারী সাহায্যপ্রাপ্ত,"Private Aided - ବେସରକାରୀ ଅନୁଦାନପ୍ରାପ୍ତ- ଏକ ଅନୁଦାନପ୍ରାପ୍ତ ବିଦ୍ୟାଳୟ, ଯାହା ବେସରକାରୀ ହୋଇଥାଇପାରେ, କିନ୍ତୁ ସରକାରୀ ଅନୁଦାନ ଏବଂ ସୁବିଧା ସୁଯୋଗ ପାଉଥିବ ",Private Aided - ( প্ৰাইভেট এডেদ - প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পৰিচালিত কিন্তু চৰকাৰৰ সাহায্য প্ৰাপ্ত
54,Village Information,370,Distance of the higher secondary school(in kms),T,2,778,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
54,Village Information,371,Barriers for accessing higher secondary school,S,2,779,No barrier,2,No barrier - कोई बाधा नहीं,No barrier - எந்தவித தடையும் இல்லை,No barrier - কোন বাধা নেই,No barrier - କୌଣସି ପ୍ରତିବନ୍ଧକ ନାହ,No barrier - কোনো বাধা নাই
54,Village Information,371,Barriers for accessing higher secondary school,S,2,780,Near upper class hamlet,2,Neear upper class hamlet - ऊँची जाति की बसाहट के नज़दीक,Neear upper class hamlet - உயர் சாதியினரின் கிராமத்திற்கு அருகில்,Near upper class hamlet - উচ্চ স্তরের হ্যামলেট কাছাকাছি,Near upper class hamlet - ଉଚ୍ଚ ଶ୍ରେଣୀର ହାମଲେଟ୍ ନିକଟରେ,Near upper class hamlet - চুবুৰীৰ মুৰত
54,Village Information,371,Barriers for accessing higher secondary school,S,2,781,Far off from the village,2,Far off from the village - गांव से बहुत दूर,Far off from the village - கிராமத்தை விட்டு வெகு தொலைவில்,Far off from the village -  গ্রাম থেকে দূরে দূরে,Far off from the village - ଗ୍ରାମଠାରୁ ଦୂର,Far off from the village - গাওঁৰ পৰা বহু দুৰত
54,Village Information,371,Barriers for accessing higher secondary school,S,2,782,On the main road,2,On the main road - मुख्य सड़क पर,On the main road - முக்கிய சாலையில்,On the main road - প্রধান রাস্তা,On the main road - ମୁଖ୍ୟ ରାସ୍ତା ଉପରେ,On the main road - মাজ ৰাস্তাৰ ওচৰত
54,Village Information,371,Barriers for accessing higher secondary school,S,2,783,Across the road or Traffic,2,Across the road/Traffic - सड़क पार/ट्रैफ़िक,Across the road/Traffic - சாலையை தாண்டி,Across the road or Traffic - রাস্তা বা ট্র্যাফিক জুড়ে,Across the road or Traffic - ରାସ୍ତ/ ଟ୍ରାଫିକ୍ ଅତିକ୍ରମ କରିବାକୁ ପଡ଼େ,Across the road or Traffic - ৰাস্তাৰ সিপাৰে
54,Village Information,371,Barriers for accessing higher secondary school,S,2,784,In or near to market,2,In/ near to market - बाज़ार में/के नज़दीक,In/ near to market - சந்தையில்/சந்தைக்கு அருகில்,In or near to market - বাজারে বা কাছাকাছি,In or near to market - ବଜାର ଭିତରେ/ ନିକଟରେ,In or near to market - বজাৰত/ বজাৰৰ ওচৰত
54,Village Information,371,Barriers for accessing higher secondary school,S,2,785,Across the forest or hill,2,Across the forest/hill - जंगल में/पहाड़ी पर,Across the forest/hill - காடு/மலைகளுக்கு அப்பால்,Across the forest or hill - বন বা পাহাড় জুড়ে,Across the forest or hill - ଜଙ୍ଗଲ/ ପାହାଡ଼ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡେ,Across the forest or hill - জংঘল/ পাহাৰৰ সিপাৰত
