Form Id,Form Name,id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Marathi,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,730,Near upper class hamlet,2,Near upper class hamlet - ऊँची जाति की बसाहट के नज़दीक,Near to the upper class hamlet - अप्पर क्लास हॅमलेट जवळ,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,731,Far off from the village,2,Far off from the village - गांव से बहुत दूर,Far off from the village - गावापासून दूर,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,732,On the main road,2,On the main road - मुख्य सड़क पर,On the main road - मुख्य रस्त्यावर आहे,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,733,Across the road  or Traffic,2,Across the road or Traffic - सड़क पार/ट्रैफ़िक,Across the road  or Traffic - रस्ता किंवा रहदारी ओलांडून,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,734,In or near to market,2,In or near to market - बाज़ार में/के नज़दीक,In or near to market - बाजारामध्ये / बाजाराजवळ,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,735,Across the forest or  hill,2,Across the forest or hill - जंगल में/पहाड़ी पर,Across the forest or  hill - जंगल किंवा टेकडीच्या वर,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,736,Across the stream or  river,2,Across the stream or river - नाले/नदी के पार,Across the stream or river - प्रवाह किंवा नदी ओलांडून,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,737,Near the graveyard,2,Near the graveyard - कब्रिस्तान के पास,Near the graveyard - स्मशानभूमी जवळ,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,738,Classes in open,2,Classes in open - खुले में पढ़ाई,Classes in open - वर्ग खुल्यावर चालतात,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,739,across the Railway track,2,across the Railway track - रेल पटरी पार,Across the railway track - रेल्वे ट्रॅक ओलांडून,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,740,Near Bar and Restaurant,2,Near Bar and Restaurant - बार-रेस्त्राँ के पास,Near Bar and Restaurant - जवळ बार आणि रेस्टॉरंट आहे,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,741,Near Religious Structure,2,Near Religious Structure - धार्मिक ढांचे के पास,Near Religious Structure - जवळ धार्मिक इमारतउभारली आहे,,,
54,Village Information,355,Barriers for accessing upper primary school,S,2,742,Others,2,Others - अन्य,Others - इतर,,,
54,Village Information,356,If other,T,2,743,NULL,2,,,,,
54,Village Information,357,Secondary school available,R,2,744,"No, not in the village or Hamlet",2,"No, not in the village or Hamlet - नहीं, गांव/बसाहट में नहीं है","No, not in the village or Hamlet - नाही, गावात किंवा हॅमलेटमध्ये नाही",,,
54,Village Information,357,Secondary school available,R,2,745,"Yes, in the village or Hamlet",2,"Yes, in the village or Hamlet - हाँ, गांव/बसाहट में है","Yes, in the village or Hamlet - होय, गावात किंवा हॅमलेटमध्ये",,,
54,Village Information,358,Secondary school Name,T,2,746,NULL,2,,,,,
54,Village Information,359,Lowest class in secondary school,S,2,747,class 9,2,Class 9 - कक्षा 9,class 9 - वर्ग  9,,,
54,Village Information,359,Lowest class in secondary school,S,2,748,class 10,2,Class 10 - कक्षा 10,class 10 - वर्ग  10,,,
54,Village Information,360,Highest class in secondary school,S,2,749,class 9,2,Class 9 - कक्षा 9,class 9 - वर्ग  9,,,
54,Village Information,360,Highest class in secondary school,S,2,750,class 10,2,Class 10 - कक्षा 10,class 10 - वर्ग  10,,,
54,Village Information,361,Category of secondary school,S,2,751,Government / Local bodies,2,Government / Local bodies - शासन: केन्द्रीय और राज्य सरकारों तथा संगठनों द्वारा स्थापित,Government / Local bodies - सरकारी / स्थानिक संस्था,,,
54,Village Information,361,Category of secondary school,S,2,752,Private,0,,Private - खासगी,,,
54,Village Information,362,Distance of the secondary school(in kms),T,2,753,NULL,2,,,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,754,No barrier,2,No barrier - कोई बाधा नहीं,No barrier - कोणताही अडथळा नाही,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,755,Near upper class hamlet,2,Neear upper class hamlet - ऊँची जाति की बसाहट के नज़दीक,Near to the upper class hamlet - अप्पर क्लास हॅमलेट जवळ,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,756,Far off from the village,2,Far off from the village -  गांव से बहुत दूर,Far off from the village - गावापासून दूर,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,757,On the main road,2,On the main road - मुख्य सड़क पर,On the main road - मुख्य रस्त्यावर आहे,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,758,Across the road or Traffic,2,Across the road/Traffic -  सड़क पार/ट्रैफ़िक,Across the road  or Traffic - रस्ता किंवा रहदारी ओलांडून,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,759,In or  near to market,2,In/ near to market -  बाज़ार में/के नज़दीक,In or near to market - बाजारामध्ये / बाजाराजवळ,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,760,Across the forest or  hill,2,Across the forest/hill -  जंगल में/पहाड़ी पर,Across the forest or  hill - जंगल किंवा टेकडीच्या वर,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,761,Across the stream or river,2,Across the stream/ river -  नाले/नदी के पार,Across the stream or river - प्रवाह किंवा नदी ओलांडून,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,762,Near the graveyard,2,Near the graveyard - कब्रिस्तान के पास,Near the graveyard - स्मशानभूमी जवळ,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,763,Classes in open,2,Classes in open - खुले में पढ़ाई,Classes in open - वर्ग खुल्यावर चालतात,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,764,Across the Railway track,2,across the Railway track -  रेल पटरी पार,Across the railway track - रेल्वे ट्रॅक ओलांडून,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,765,Near Bar and Restaurant,2,Near Bar and Restaurant -  बार-रेस्त्राँ के पास,Near Bar and Restaurant - जवळ बार आणि रेस्टॉरंट आहे,,,
54,Village Information,363,Barriers for accessing secondary school,S,2,766,Near Religious Structure,2,Near Religious Structure - धार्मिक ढांचे के पास,Near Religious Structure - जवळ धार्मिक इमारतउभारली आहे,,,
