Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Odiya,
54,Village Information,375,Primary barriers for accessing AWC,S,2,803,Across the forest or  hill,2,Across the forest or  hill - ଜଙ୍ଗଲ/ ପାହାଡ଼ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡେ,
54,Village Information,375,Primary barriers for accessing AWC,S,2,804,Across the stream or river,2,Across the stream or river - ଝରଣା/ ନଦୀ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡ଼େ,
54,Village Information,375,Primary barriers for accessing AWC,S,2,805,Near the graveyard,2,Near the graveyard - ଶ୍ମଶାନ ନିକଟରେ,
54,Village Information,375,Primary barriers for accessing AWC,S,2,806,AWC in open,2,AWC in open - ଖୋଲାରେ ପାଠ ପଢା ହୁଏ,
54,Village Information,375,Primary barriers for accessing AWC,S,2,807,Across the Railway track,2,Across the Railway track -  ରେଳ ଧାରଣା ଅତିକ୍ରମ କରିବାକୁ ପଡ଼େ,
54,Village Information,375,Primary barriers for accessing AWC,S,2,808,Near Bar and Restaurant,2,Near Bar and Restaurant - ବାର କିମ୍ବା ରେଷ୍ଟୁରା ନିକଟରେ,
54,Village Information,375,Primary barriers for accessing AWC,S,2,809,Near Religious Structure,2,Near Religious Structure - ଧାର୍ମିକ ଭବନ ନିକଟରେ,
54,Village Information,375,Primary barriers for accessing AWC,S,2,810,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
54,Village Information,376,Others,T,2,811,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,377,Need for additional AWC,R,2,812,No,2,No - ନାହିଁ,
54,Village Information,377,Need for additional AWC,R,2,813,Yes,2,Yes - ହଁ,
54,Village Information,378,SHC available,R,2,814,No,2,No - ନାହିଁ,
54,Village Information,378,SHC available,R,2,815,Yes,2,Yes - ହଁ,
54,Village Information,379,SHC Name,T,2,816,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,380,Distance of the SHC from the village(in kms),T,2,817,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,818,Not Applicable Write,2,Not Applicable Write - ଏହା ଲାଗୁ ନୁହେଁ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,819,No barrier,2,No barrier - କୌଣସି ପ୍ରତିବନ୍ଧକ ନାହ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,820,Near upper class hamlet,2,Near upper class hamlet - ଉଚ୍ଚ ଶ୍ରେଣୀର ହାମଲେଟ୍ ନିକଟରେ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,821,Far off from some of the catchment villages,2,Far off from some of the catchment villages - ଗ୍ରାମଠାରୁ ଦୂର,
54,Village Information,381,Primary barrier in accessing SHC,S,2,822,On the main road,2,On the main road - ମୁଖ୍ୟ ରାସ୍ତା ଉପରେ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,823,Across the road or  traffic,2,Across the road or  traffic - ରାସ୍ତ/ ଟ୍ରାଫିକ୍ ଅତିକ୍ରମ କରିବାକୁ ପଡ଼େ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,824,In or near to market,2,In or near to market - ବଜାର ଭିତରେ/ ନିକଟରେ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,825,Across the forest or hill,2,Across the forest or hill - ଜଙ୍ଗଲ/ ପାହାଡ଼ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡେ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,826,Across the stream or river,2,Across the stream or river - ଝରଣା/ ନଦୀ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡ଼େ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,827,Near the graveyard,2,Near the graveyard - ଶ୍ମଶାନ ନିକଟରେ,
54,Village Information,381,Primary barrier in accessing SHC,S,2,828,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
54,Village Information,382,If Other,T,2,829,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,383,PHC available,R,2,830,NO,2,NO - ନାହିଁ,
54,Village Information,383,PHC available,R,2,831,YES,2,YES - ହଁ,
54,Village Information,384,PHC Name,T,2,832,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,385,Distance of the PHC from the village(in kms),T,2,833,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,834,Not Applicable Write,2,Not Applicable Write - ଏହା ଲାଗୁ ନୁହେଁ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,835,No barrier,2,No barrier - କୌଣସି ପ୍ରତିବନ୍ଧକ ନାହ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,836,Near upper class hamlet,2,Near upper class hamlet - ଉଚ୍ଚ ଶ୍ରେଣୀର ହାମଲେଟ୍ ନିକଟରେ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,837,Far off from some of the catchment villages,2,Far off from some of the catchment villages - ଗ୍ରାମଠାରୁ ଦୂର,
54,Village Information,386,Primary barrier in accessing PHC,S,2,838,On the main road,2,On the main road - ମୁଖ୍ୟ ରାସ୍ତା ଉପରେ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,839,Across the road or traffic,2,Across the road or traffic - ରାସ୍ତ/ ଟ୍ରାଫିକ୍ ଅତିକ୍ରମ କରିବାକୁ ପଡ଼େ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,840,In or  near to market,2,In or  near to market - ବଜାର ଭିତରେ/ ନିକଟରେ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,841,Across the forest or hill,2,Across the forest or hill - ଜଙ୍ଗଲ/ ପାହାଡ଼ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡେ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,842,Across the stream or river,2,Across the stream or river - ଝରଣା/ ନଦୀ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡ଼େ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,843,Near the graveyard,2,Near the graveyard - ଶ୍ମଶାନ ନିକଟରେ,
54,Village Information,386,Primary barrier in accessing PHC,S,2,844,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
54,Village Information,387,If Other,T,2,845,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,388,CHC available,R,2,846,NO,2,NO - ନାହିଁ,
54,Village Information,388,CHC available,R,2,847,YES,2,YES - ହଁ,
54,Village Information,389,CHC Name,T,2,848,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,390,Distance of the CHC from the village(in kms),T,2,849,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,850,Not Applicable Write,2,Not Applicable Write - ଏହା ଲାଗୁ ନୁହେଁ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,851,No barrier,2,No barrier - କୌଣସି ପ୍ରତିବନ୍ଧକ ନାହ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,852,Near upper class hamlet,2,Near upper class hamlet - ଉଚ୍ଚ ଶ୍ରେଣୀର ହାମଲେଟ୍ ନିକଟରେ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,853,Far off from some of the catchment villages,2,Far off from some of the catchment villages - ଗ୍ରାମଠାରୁ ଦୂର,
54,Village Information,391,Primary barrier in accessing CHC,S,2,854,On the main road,2,On the main road - ମୁଖ୍ୟ ରାସ୍ତା ଉପରେ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,855,Across the road or traffic,2,Across the road or traffic - ରାସ୍ତ/ ଟ୍ରାଫିକ୍ ଅତିକ୍ରମ କରିବାକୁ ପଡ଼େ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,856,In or near to market,2,In or near to market - ବଜାର ଭିତରେ/ ନିକଟରେ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,857,Across the forest or hill,2,Across the forest or hill - ଜଙ୍ଗଲ/ ପାହାଡ଼ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡେ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,858,Across the stream or river,2,Across the stream or river - ଝରଣା/ ନଦୀ ଅତିକ୍ରମ କରି ଯିବାକୁ ପଡ଼େ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,859,Near the graveyard,2,Near the graveyard - ଶ୍ମଶାନ ନିକଟରେ,
54,Village Information,391,Primary barrier in accessing CHC,S,2,860,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
54,Village Information,392,If other,T,2,861,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,393,ASHA available,R,2,862,NO,2,NO - ନାହିଁ,
54,Village Information,393,ASHA available,R,2,863,Yes,2,Yes - ହଁ,
54,Village Information,394,VHSNC existing,R,2,864,No,2,No - ନାହିଁ,
54,Village Information,394,VHSNC existing,R,2,865,Yes,2,Yes - ହଁ,
54,Village Information,395,VHSNC operational,S,2,866,No,2,No - ନାହିଁ,
54,Village Information,395,VHSNC operational,S,2,867,"Yes, irregular",2,"Yes, irregular - ହଁ, ଅନିୟମିତ",
54,Village Information,395,VHSNC operational,S,2,868,"Yes, regular",2,"Yes, regular - ହଁ, ନିୟମିତ",
54,Village Information,396,VCPC existing,R,2,869,No,2,No - ନାହିଁ,
54,Village Information,396,VCPC existing,R,2,870,Yes,2,Yes - ହଁ,
54,Village Information,397,VCPC Operational,S,2,871,No,2,No - ନାହିଁ,
54,Village Information,397,VCPC Operational,S,2,872,"Yes, irregular",2,"Yes, irregular - ହଁ, ଅନିୟମିତ",
54,Village Information,397,VCPC Operational,S,2,873,"Yes, regular",2,"Yes, regular - ହଁ, ନିୟମିତ",
54,Village Information,398,Number of Self Help Groups/ CBOs,T,2,874,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,399,Number of Child Collective,T,2,875,NULL,2,NULL-ଅବିଧେୟ,
54,Village Information,400,Electricity,R,2,876,No,2,No - ନାହିଁ,
54,Village Information,400,Electricity,R,2,877,Yes,2,Yes - ହଁ,
54,Village Information,401,Road,R,2,878,No,2,No - ନାହିଁ,
54,Village Information,401,Road,R,2,879,Yes,2,Yes - ହଁ,
54,Village Information,402,Public Transport,R,2,880,No,2,No - ନାହିଁ,
54,Village Information,402,Public Transport,R,2,881,Yes,2,Yes - ହଁ,
54,Village Information,403,Water Supply,R,2,882,No,2,No - ନାହିଁ,
54,Village Information,403,Water Supply,R,2,883,Yes,2,Yes - ହଁ,
55,House Hold Information,404,Rural or Urban,R,0,884,Rural,2,Rural - ଗ୍ରାମ,
55,House Hold Information,405,Type of Family,R,2,885,Joint family,2,Joint family  - ଯୌଥ ପରିବାର,
55,House Hold Information,405,Type of Family,R,2,886,Nuclear  family,2,Nuclear  family - ଏକକ ପରିବାର,
55,House Hold Information,406,Name of the Head of the HH,T,0,887,,2,0,
55,House Hold Information,407,Age of the Head of the HH,T,0,888,,2,0,
55,House Hold Information,408,Sex of the Head of the HH,R,0,889,Male,2,Male- ପୁରୁଷ,
55,House Hold Information,408,Sex of the Head of the HH,R,0,890,Female,2,Female-  ମହିଳା ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,891,Illiterate,2,Illiterate - ଅଶିକ୍ଷିତ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,892,class1,2,class1 - ପ୍ରଥମ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,893,class2,2,class2 - ଦ୍ୱିତୀୟ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,894,class3,2,class3 - ତୃତୀୟ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,895,class4,2,class4 - ଚତୁର୍ଥ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,896,class5,2,class5 - ପଂଚମ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,897,class6,2,class6 - ଷଷ୍ଠ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,898,class7,2,class7 - ସପ୍ତମ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,899,class8,2,class8 - ଅଷ୍ଟମ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,900,class9,2,class9 - ନବମ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,901,class10,2,class10 - ଦଶମ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,902,class11,2,class11 - ଏକାଦଶ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,903,class12,2,class12 - ଦ୍ୱାଦଶ ଶ୍ରେଣୀ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,904,Graduation,2,Graduation - ଗ୍ରାଜୁଏଟ୍,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,905,Post Graduation,2,Post Graduation - ପୋଷ୍ଟ ଗ୍ରାଜୁଏଟ୍,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,906,Technical or Professional Education,2,Technical or Professional Education - ଟେକ୍ନିକାଲ/ ପ୍ରଫେସନାଲ ଶିକ୍ଷା,
55,House Hold Information,410,Caste,S,2,907,SC,2,SC - ତଫସିଲଭୁକ୍ତ ଜାତି,
55,House Hold Information,410,Caste,S,2,908,ST,2,ST - ତଫସିଲଭୁକ୍ତ ଜନଜାତି,
55,House Hold Information,410,Caste,S,2,909,"OBC,BC",2,"OBC,BC - ଅନ୍ୟାନ୍ୟ ପଛୁଆ ବର୍ଗ, ପଛୁଆ ବର୍ଗ",
55,House Hold Information,410,Caste,S,2,910,"General,Others",2,"General,Others - ସାଧାରଣ, ଅନ୍ୟାନ୍ୟ",
55,House Hold Information,411,Do you have homestead land,S,2,911,"Yes, but no legal/ official/ formal document ",2,"Yes, but no legal/ official/ formal document  - ହଁ, କିନ୍ତୁ କୌଣସି ଆଇନ୍ସଙ୍ଗତ / ସରକାରୀ/ ନିୟମାନୁରୂପ କାଗଜପତ୍ର ନାହିଁ",
55,House Hold Information,411,Do you have homestead land,S,2,912,"Yes, but have legal/ official/ formal document",2,"Yes, but have legal/ official/ formal document - ହଁ, କିନ୍ତୁ କୌଣସି ଆଇନ୍ସଙ୍ଗତ / ସରକାରୀ/ ନିୟମାନୁରୂପ କାଗଜପତ୍ର ଅଛି",
55,House Hold Information,412,Type of house,S,2,913,"Pucca - All pucca, for example, concrete roofing, cemented walls and cemented/ tiled floors",2,Pucca  - ପକ୍କା,
55,House Hold Information,412,Type of house,S,2,914,Semi Pucca - Roof asbestos/ tin/ tiled/ thatched, walls cemented and cemented/ tiled floors,2,Semi Pucca - ଅଧା ପକ୍କା
55,House Hold Information,412,Type of house,S,2,915,"Kutcha - All (Roof, walls, flooring) kutcha",2,Kutcha - କଚା,
55,House Hold Information,413,Religion,S,2,916,Hindu,2,Hindu - ହିନ୍ଦୁ,
55,House Hold Information,413,Religion,S,2,917,Muslim,2,Muslim - ମୁସଲିମ୍,
55,House Hold Information,413,Religion,S,2,918,Christian,2,Christian - ଖ୍ରୀଷ୍ଟିଆନ,
55,House Hold Information,413,Religion,S,2,919,Sikh,2,Sikh - ଶିଖ୍,
55,House Hold Information,413,Religion,S,2,920,Buddhist,2,Buddhist - ବୁଦ୍ଧ ଧର୍ମାବଲମ୍ବୀ,
55,House Hold Information,413,Religion,S,2,921,Jain,2,Jain - ଜୈନ ଧର୍ମାବଲମ୍ବୀ,
55,House Hold Information,413,Religion,S,2,922,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
55,House Hold Information,413,Religion,S,2,923,Dont know,2,Don't know-ଜଣା ନାହିଁ ,
